experiment,profile,run,allocs,native,output_counts,peak_extra_bytes,reallocs,requested_bytes,round,source,variant
selected,debug,0,247,True,"[66, 24, 7, 8]",57976,7,97755,5,lib/tests/builtin/host-return.zy,direct
selected,debug,0,247,True,"[66, 24, 7, 8]",46456,3,74715,5,lib/tests/builtin/host-return.zy,trim_direct
selected,debug,0,247,True,"[66, 24, 7, 8]",57976,7,97755,5,lib/tests/builtin/host-return.zy,baseline
selected,debug,0,247,True,"[66, 24, 7, 8]",57976,7,97755,6,lib/tests/builtin/host-return.zy,direct
selected,debug,0,247,True,"[66, 24, 7, 8]",46456,3,74715,6,lib/tests/builtin/host-return.zy,trim_direct
selected,debug,0,247,True,"[66, 24, 7, 8]",57976,7,97755,6,lib/tests/builtin/host-return.zy,baseline
selected,debug,0,247,True,"[66, 24, 7, 8]",46456,3,74715,6,lib/tests/builtin/host-return.zy,trim
selected,debug,0,247,True,"[66, 24, 7, 8]",46456,3,74715,7,lib/tests/builtin/host-return.zy,trim_direct
selected,debug,0,247,True,"[66, 24, 7, 8]",57976,7,97755,7,lib/tests/builtin/host-return.zy,baseline
selected,debug,0,247,True,"[66, 24, 7, 8]",46456,3,74715,7,lib/tests/builtin/host-return.zy,trim
selected,debug,0,247,True,"[66, 24, 7, 8]",57976,7,97755,7,lib/tests/builtin/host-return.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,0,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,0,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,0,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,0,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,1,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,1,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,1,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,1,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,2,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,2,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,2,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,2,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,3,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,3,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,3,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,3,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,4,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,4,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,4,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,4,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,5,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,5,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,5,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,5,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,6,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,6,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,6,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,6,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,7,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,7,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1516,False,"[525, 160, 38, 0]",339741,11,565046,7,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1516,False,"[525, 160, 38, 0]",431901,15,749366,7,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,0,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,0,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,0,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,0,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,1,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,1,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,1,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,1,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,2,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,2,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,2,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,2,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,3,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,3,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,3,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,3,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,4,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,4,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,4,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,4,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,5,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,5,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,5,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,5,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,6,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,6,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,6,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,6,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,7,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,7,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,1194,True,"[383, 160, 38, 39]",196298,11,342414,7,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,1194,True,"[383, 160, 38, 39]",242378,14,428430,7,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,0,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,0,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,0,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,0,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,1,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,1,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,1,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,1,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,2,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,2,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,2,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,2,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,3,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,3,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,3,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,3,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,4,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,4,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,4,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,4,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,5,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,5,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,5,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,5,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,6,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,6,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,6,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,6,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,7,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,7,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,563,False,"[191, 52, 14, 0]",89131,6,159510,7,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,563,False,"[191, 52, 14, 0]",107563,8,196374,7,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,0,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,0,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,0,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,0,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,1,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,1,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,1,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,1,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,2,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,2,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,2,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,2,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,3,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,3,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,3,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,3,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,4,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,4,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,4,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,4,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,5,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,5,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,5,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,5,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,6,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,6,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,6,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,6,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,7,lib/tests/delimcc/reset-shift-k.zy,trim_direct
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,7,lib/tests/delimcc/reset-shift-k.zy,baseline
selected,debug,0,551,True,"[184, 51, 14, 13]",89946,6,160226,7,lib/tests/delimcc/reset-shift-k.zy,trim
selected,debug,0,551,True,"[184, 51, 14, 13]",108378,8,197090,7,lib/tests/delimcc/reset-shift-k.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,0,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,0,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,0,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,0,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,1,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,1,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,1,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,1,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,2,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,2,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,2,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,2,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,3,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,3,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,3,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,3,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,4,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,4,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,4,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,4,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,5,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,5,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,5,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,5,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,6,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,6,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,6,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,6,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,7,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,7,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1263,False,"[439, 163, 16, 0]",245279,6,414379,7,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1263,False,"[439, 163, 16, 0]",337439,10,598699,7,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,0,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,0,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,0,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,0,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,1,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,1,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,1,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,1,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,2,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,2,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,2,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,2,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,3,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,3,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,3,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,3,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,4,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,4,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,4,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,4,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,5,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,5,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,5,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,5,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,6,lib/tests/core/gc-stress.zy,direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,6,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,6,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,6,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,7,lib/tests/core/gc-stress.zy,trim_direct
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,7,lib/tests/core/gc-stress.zy,baseline
selected,debug,0,1231,True,"[422, 163, 16, 15]",244403,6,413272,7,lib/tests/core/gc-stress.zy,trim
selected,debug,0,1231,True,"[422, 163, 16, 15]",287411,9,499288,7,lib/tests/core/gc-stress.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,0,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,0,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,0,lib/tests/core/fact.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,0,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,1,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,1,lib/tests/core/fact.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,1,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,1,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,2,lib/tests/core/fact.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,2,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,2,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,2,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,3,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,3,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,3,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,3,lib/tests/core/fact.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,4,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,4,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,4,lib/tests/core/fact.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,4,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,5,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,5,lib/tests/core/fact.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,5,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,5,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,6,lib/tests/core/fact.zy,direct
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,6,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,6,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,6,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,7,lib/tests/core/fact.zy,trim_direct
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,7,lib/tests/core/fact.zy,baseline
selected,release,0,782,False,"[276, 90, 14, 0]",180748,6,302299,7,lib/tests/core/fact.zy,trim
selected,release,0,782,False,"[276, 90, 14, 0]",223756,9,388315,7,lib/tests/core/fact.zy,direct
selected,release,0,760,True,"[265, 89, 14, 13]",225001,9,388527,0,lib/tests/core/fact.zy,baseline
selected,release,0,760,True,"[265, 89, 14, 13]",181993,6,302511,0,lib/tests/core/fact.zy,trim
