experiment,profile,run,drop_ns,input_nodes,iterations,lower_ns,native,output_counts,round,source,variant
selected,debug,0,303910,131,55,5180663,True,"[66, 24, 7, 8]",30,lib/tests/builtin/host-return.zy,trim
selected,debug,0,301543,131,55,5083085,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,trim_direct
selected,debug,0,308001,131,55,5227498,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,baseline
selected,debug,0,302920,131,55,5088992,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,trim
selected,debug,0,283457,131,55,5195790,True,"[66, 24, 7, 8]",31,lib/tests/builtin/host-return.zy,direct
selected,debug,0,213707,692,6,4353165,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,205416,692,6,4465874,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,207541,692,6,4153209,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,252083,692,6,4143000,False,"[525, 160, 38, 0]",0,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,223708,692,6,4461459,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,206790,692,6,4224832,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,204250,692,6,4146916,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,201042,692,6,4360582,False,"[525, 160, 38, 0]",1,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,249208,692,6,4144000,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,211083,692,6,4412666,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,200834,692,6,4207332,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,320708,692,6,4224834,False,"[525, 160, 38, 0]",2,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,197749,692,6,4131916,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,200459,692,6,4148374,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,241875,692,6,4333626,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,203374,692,6,4230125,False,"[525, 160, 38, 0]",3,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,207833,692,6,4049626,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,204374,692,6,4121748,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,219790,692,6,4456458,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,285125,692,6,4198041,False,"[525, 160, 38, 0]",4,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,201041,692,6,4378458,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,341290,692,6,4100958,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,223374,692,6,4465417,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,242750,692,6,4279874,False,"[525, 160, 38, 0]",5,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,201959,692,6,4440585,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,215291,692,6,4446208,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,211790,692,6,4526458,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,290460,692,6,4270417,False,"[525, 160, 38, 0]",6,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,253083,692,6,4460958,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,219833,692,6,4657292,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,224293,692,6,4643082,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,237500,692,6,4378457,False,"[525, 160, 38, 0]",7,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,205290,692,6,4379251,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,209625,692,6,4503083,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,204500,692,6,4443207,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,212791,692,6,4522500,False,"[525, 160, 38, 0]",8,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,229374,692,6,4801583,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,218959,692,6,4338290,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,211042,692,6,4451166,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,212749,692,6,4354831,False,"[525, 160, 38, 0]",9,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,210459,692,6,4301250,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,208875,692,6,4241750,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,208916,692,6,4469625,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,204041,692,6,4181376,False,"[525, 160, 38, 0]",10,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,213916,692,6,4207124,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,227499,692,6,4893417,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,213000,692,6,4934999,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,199584,692,6,4150749,False,"[525, 160, 38, 0]",11,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,220041,692,6,4212623,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,232666,692,6,4282584,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,196543,692,6,4189500,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,198166,692,6,4146041,False,"[525, 160, 38, 0]",12,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,204125,692,6,4168833,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,195207,692,6,4136126,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,211999,692,6,4351625,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,229458,692,6,4367583,False,"[525, 160, 38, 0]",13,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,204750,692,6,4123751,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,199916,692,6,4261999,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,216585,692,6,4463794,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,218542,692,6,4601542,False,"[525, 160, 38, 0]",14,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,204792,692,6,4148584,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,270916,692,6,4218958,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,212918,692,6,4387042,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,209498,692,6,4409251,False,"[525, 160, 38, 0]",15,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,221625,692,6,4234750,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,209249,692,6,4477831,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,205792,692,6,4179165,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,199916,692,6,4144708,False,"[525, 160, 38, 0]",16,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,220625,692,6,4300040,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,210417,692,6,4166960,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,197918,692,6,4151250,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,202667,692,6,4164501,False,"[525, 160, 38, 0]",17,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,206041,692,6,4155709,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,209085,692,6,4224875,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,208375,692,6,4283375,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,196833,692,6,4101249,False,"[525, 160, 38, 0]",18,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,197334,692,6,4114416,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,199499,692,6,4130167,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,194166,692,6,4080625,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,202374,692,6,4041583,False,"[525, 160, 38, 0]",19,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,200666,692,6,4210834,False,"[525, 160, 38, 0]",20,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,195500,692,6,4148376,False,"[525, 160, 38, 0]",20,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,195540,692,6,3991543,False,"[525, 160, 38, 0]",20,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,196418,692,6,4082376,False,"[525, 160, 38, 0]",20,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,189167,692,6,3986835,False,"[525, 160, 38, 0]",21,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,189541,692,6,4062001,False,"[525, 160, 38, 0]",21,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,187833,692,6,4009751,False,"[525, 160, 38, 0]",21,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,193000,692,6,4081293,False,"[525, 160, 38, 0]",21,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,194000,692,6,3999708,False,"[525, 160, 38, 0]",22,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,206250,692,6,4428790,False,"[525, 160, 38, 0]",22,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,202625,692,6,4209916,False,"[525, 160, 38, 0]",22,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,197749,692,6,4138960,False,"[525, 160, 38, 0]",22,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,208040,692,6,4269582,False,"[525, 160, 38, 0]",23,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,199958,692,6,4066250,False,"[525, 160, 38, 0]",23,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,205958,692,6,4361999,False,"[525, 160, 38, 0]",23,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,191917,692,6,4011583,False,"[525, 160, 38, 0]",23,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,216374,692,6,4397416,False,"[525, 160, 38, 0]",24,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,189208,692,6,4076333,False,"[525, 160, 38, 0]",24,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,197124,692,6,4174583,False,"[525, 160, 38, 0]",24,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,196251,692,6,4042501,False,"[525, 160, 38, 0]",24,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,198835,692,6,4174540,False,"[525, 160, 38, 0]",25,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,193458,692,6,4071085,False,"[525, 160, 38, 0]",25,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,199749,692,6,4137916,False,"[525, 160, 38, 0]",25,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,194167,692,6,3975958,False,"[525, 160, 38, 0]",25,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,198001,692,6,4088209,False,"[525, 160, 38, 0]",26,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,233583,692,6,4366502,False,"[525, 160, 38, 0]",26,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,212499,692,6,4355500,False,"[525, 160, 38, 0]",26,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,205958,692,6,4073251,False,"[525, 160, 38, 0]",26,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,196749,692,6,4141124,False,"[525, 160, 38, 0]",27,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,194583,692,6,3985251,False,"[525, 160, 38, 0]",27,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,198499,692,6,4133708,False,"[525, 160, 38, 0]",27,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,193959,692,6,3947333,False,"[525, 160, 38, 0]",27,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,198000,692,6,4184543,False,"[525, 160, 38, 0]",28,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,197751,692,6,4246501,False,"[525, 160, 38, 0]",28,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,217001,692,6,4028333,False,"[525, 160, 38, 0]",28,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,202293,692,6,3984584,False,"[525, 160, 38, 0]",28,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,191708,692,6,4038834,False,"[525, 160, 38, 0]",29,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,197959,692,6,4055251,False,"[525, 160, 38, 0]",29,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,197332,692,6,4061417,False,"[525, 160, 38, 0]",29,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,187249,692,6,3951001,False,"[525, 160, 38, 0]",29,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,201667,692,6,3931499,False,"[525, 160, 38, 0]",30,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,198000,692,6,4106916,False,"[525, 160, 38, 0]",30,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,205375,692,6,4262082,False,"[525, 160, 38, 0]",30,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,220875,692,6,4186625,False,"[525, 160, 38, 0]",30,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,211458,692,6,4365709,False,"[525, 160, 38, 0]",31,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,210333,692,6,4068835,False,"[525, 160, 38, 0]",31,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,194541,692,6,4161999,False,"[525, 160, 38, 0]",31,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,211334,692,6,4290833,False,"[525, 160, 38, 0]",31,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,261914,692,10,5049751,True,"[383, 160, 38, 39]",0,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,263417,692,10,5122582,True,"[383, 160, 38, 39]",0,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,260332,692,10,4974792,True,"[383, 160, 38, 39]",0,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,302042,692,10,4972417,True,"[383, 160, 38, 39]",0,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,273334,692,10,5490417,True,"[383, 160, 38, 39]",1,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,324084,692,10,5294041,True,"[383, 160, 38, 39]",1,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,279961,692,10,5278125,True,"[383, 160, 38, 39]",1,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,357873,692,10,5142874,True,"[383, 160, 38, 39]",1,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,269334,692,10,5207333,True,"[383, 160, 38, 39]",2,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,273458,692,10,5197249,True,"[383, 160, 38, 39]",2,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,279792,692,10,5638831,True,"[383, 160, 38, 39]",2,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,317790,692,10,5680584,True,"[383, 160, 38, 39]",2,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,285084,692,10,5445626,True,"[383, 160, 38, 39]",3,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,305707,692,10,6108958,True,"[383, 160, 38, 39]",3,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,278791,692,10,5292875,True,"[383, 160, 38, 39]",3,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,279919,692,10,5222749,True,"[383, 160, 38, 39]",3,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,262042,692,10,5232499,True,"[383, 160, 38, 39]",4,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,266001,692,10,5107500,True,"[383, 160, 38, 39]",4,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,313376,692,10,5266541,True,"[383, 160, 38, 39]",4,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,271667,692,10,5064543,True,"[383, 160, 38, 39]",4,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,267458,692,10,5302375,True,"[383, 160, 38, 39]",5,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,269666,692,10,5208165,True,"[383, 160, 38, 39]",5,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,274332,692,10,5061124,True,"[383, 160, 38, 39]",5,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,271667,692,10,5141999,True,"[383, 160, 38, 39]",5,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,268416,692,10,5135876,True,"[383, 160, 38, 39]",6,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,294959,692,10,5099084,True,"[383, 160, 38, 39]",6,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,278709,692,10,5250792,True,"[383, 160, 38, 39]",6,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,281793,692,10,5203666,True,"[383, 160, 38, 39]",6,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,279375,692,10,5167667,True,"[383, 160, 38, 39]",7,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,270167,692,10,5154583,True,"[383, 160, 38, 39]",7,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,261666,692,10,5150167,True,"[383, 160, 38, 39]",7,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,282376,692,10,5128292,True,"[383, 160, 38, 39]",7,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,293875,692,10,5400667,True,"[383, 160, 38, 39]",8,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,273625,692,10,5310873,True,"[383, 160, 38, 39]",8,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,291376,692,10,5401832,True,"[383, 160, 38, 39]",8,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,334247,692,10,5700167,True,"[383, 160, 38, 39]",8,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,294041,692,10,5478749,True,"[383, 160, 38, 39]",9,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,347294,692,10,5367458,True,"[383, 160, 38, 39]",9,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,273209,692,10,5079502,True,"[383, 160, 38, 39]",9,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,275416,692,10,5263209,True,"[383, 160, 38, 39]",9,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,266585,692,10,5005460,True,"[383, 160, 38, 39]",10,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,261375,692,10,5032332,True,"[383, 160, 38, 39]",10,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,280417,692,10,5516166,True,"[383, 160, 38, 39]",10,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,281669,692,10,5100791,True,"[383, 160, 38, 39]",10,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,296125,692,10,5293000,True,"[383, 160, 38, 39]",11,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,262126,692,10,5289958,True,"[383, 160, 38, 39]",11,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,424168,692,10,6550792,True,"[383, 160, 38, 39]",11,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,361125,692,10,6400082,True,"[383, 160, 38, 39]",11,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,428832,692,10,6411416,True,"[383, 160, 38, 39]",12,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,304166,692,10,5348458,True,"[383, 160, 38, 39]",12,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,292459,692,10,5368668,True,"[383, 160, 38, 39]",12,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,275625,692,10,5174957,True,"[383, 160, 38, 39]",12,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,304331,692,10,5217749,True,"[383, 160, 38, 39]",13,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,283335,692,10,5266585,True,"[383, 160, 38, 39]",13,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,264375,692,10,5010499,True,"[383, 160, 38, 39]",13,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,262958,692,10,5056875,True,"[383, 160, 38, 39]",13,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,282581,692,10,5608335,True,"[383, 160, 38, 39]",14,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,294166,692,10,5506251,True,"[383, 160, 38, 39]",14,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,265707,692,10,5062500,True,"[383, 160, 38, 39]",14,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,268750,692,10,5261916,True,"[383, 160, 38, 39]",14,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,324497,692,10,5003999,True,"[383, 160, 38, 39]",15,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,273666,692,10,5121791,True,"[383, 160, 38, 39]",15,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,267498,692,10,4873709,True,"[383, 160, 38, 39]",15,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,265500,692,10,4940499,True,"[383, 160, 38, 39]",15,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,266959,692,10,4938499,True,"[383, 160, 38, 39]",16,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,272166,692,10,5108250,True,"[383, 160, 38, 39]",16,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,264375,692,10,5244999,True,"[383, 160, 38, 39]",16,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,267082,692,10,5082207,True,"[383, 160, 38, 39]",16,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,280456,692,10,5438667,True,"[383, 160, 38, 39]",17,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,320166,692,10,5207958,True,"[383, 160, 38, 39]",17,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,298083,692,10,5062291,True,"[383, 160, 38, 39]",17,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,258623,692,10,4909335,True,"[383, 160, 38, 39]",17,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,257458,692,10,4995792,True,"[383, 160, 38, 39]",18,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,376583,692,10,5162001,True,"[383, 160, 38, 39]",18,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,265332,692,10,5181583,True,"[383, 160, 38, 39]",18,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,258793,692,10,4972623,True,"[383, 160, 38, 39]",18,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,270625,692,10,5171334,True,"[383, 160, 38, 39]",19,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,383998,692,10,6464583,True,"[383, 160, 38, 39]",19,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,431332,692,10,6516833,True,"[383, 160, 38, 39]",19,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,286125,692,10,5456207,True,"[383, 160, 38, 39]",19,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,322292,692,10,6212584,True,"[383, 160, 38, 39]",20,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,302457,692,10,5294751,True,"[383, 160, 38, 39]",20,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,343748,692,10,5334082,True,"[383, 160, 38, 39]",20,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,322459,692,10,6011583,True,"[383, 160, 38, 39]",20,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,386335,692,10,5935626,True,"[383, 160, 38, 39]",21,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,309917,692,10,5721126,True,"[383, 160, 38, 39]",21,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,286832,692,10,5348417,True,"[383, 160, 38, 39]",21,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,277752,692,10,5014168,True,"[383, 160, 38, 39]",21,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,267831,692,10,5117791,True,"[383, 160, 38, 39]",22,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,315167,692,10,5391207,True,"[383, 160, 38, 39]",22,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,306543,692,10,5266835,True,"[383, 160, 38, 39]",22,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,288292,692,10,5414916,True,"[383, 160, 38, 39]",22,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,302168,692,10,5210960,True,"[383, 160, 38, 39]",23,lib/tests/builtin/host-runtime.zy,trim_direct
selected,debug,0,314001,692,10,5978667,True,"[383, 160, 38, 39]",23,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,283418,692,10,5193377,True,"[383, 160, 38, 39]",23,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,283752,692,10,4917958,True,"[383, 160, 38, 39]",23,lib/tests/builtin/host-runtime.zy,direct
selected,debug,0,266626,692,10,5075793,True,"[383, 160, 38, 39]",24,lib/tests/builtin/host-runtime.zy,baseline
selected,debug,0,268833,692,10,5013333,True,"[383, 160, 38, 39]",24,lib/tests/builtin/host-runtime.zy,trim
selected,debug,0,262625,692,10,5072542,True,"[383, 160, 38, 39]",24,lib/tests/builtin/host-runtime.zy,direct
